longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-117.06,32.8,20.24774948269271,2247.0,362.0,973.0,318.0,5.5,222000.0,<1H OCEAN
-118.16,34.03,39.65605215888781,1377.0,360.0,1142.0,272.0,3.1724,141600.0,<1H OCEAN
-117.33,34.06,41.70959789269549,530.0,150.0,390.0,124.0,1.0469,67000.0,INLAND
-121.27,38.11,10.077256968405887,2039.0,467.0,1178.0,375.0,3.8672,120100.0,INLAND
-118.24,34.2,40.75434863705574,2067.0,443.0,1282.0,455.0,5.5756,309900.0,<1H OCEAN
-122.15,37.74,52.0,2898.0,550.0,1338.0,550.0,3.851,183500.0,NEAR BAY
-122.07,37.72,23.1062058816569,3204.0,457.0,1411.0,484.0,5.4834,295200.0,NEAR BAY
-118.19,33.79,45.766630408684875,1823.0,605.0,2339.0,560.0,1.6792,130600.0,NEAR OCEAN
-120.98,37.65,38.81098209215333,422.0,75.0,158.0,63.0,7.3841,172200.0,INLAND
-122.26,38.15,29.21665643242246,3699.0,823.0,2388.0,699.0,4.0515,121900.0,NEAR BAY
-118.39,34.08,23.34055586826097,833.0,266.0,349.0,210.0,3.067,375000.0,<1H OCEAN
-121.04,39.08,14.538714986081073,2870.0,484.0,1307.0,451.0,3.463,201700.0,INLAND
-117.61,34.34,13.209542195503861,5210.0,1056.0,1301.0,464.0,4.8623,176900.0,INLAND
-120.44,34.94,20.6504544034675,2481.0,429.0,1101.0,474.0,3.1576,147200.0,<1H OCEAN
-121.91,37.23,27.10311200041783,2614.0,518.0,1240.0,462.0,6.0712,271800.0,<1H OCEAN
-121.84,37.34,22.59663801862822,2512.0,614.0,3033.0,526.0,4.25,162900.0,<1H OCEAN
-118.34,34.06,52.0,1311.0,358.0,707.0,290.0,3.4812,432800.0,<1H OCEAN
-120.8,35.33,27.623599826631676,2200.0,391.0,996.0,365.0,3.587,330000.0,NEAR OCEAN
-118.13,34.08,46.331878130849994,1931.0,517.0,1367.0,446.0,2.575,228400.0,<1H OCEAN
-119.33,36.22,13.23210146716908,3748.0,784.0,1955.0,620.0,4.2011,108100.0,INLAND
-118.71,34.29,31.46062665928167,2983.0,408.0,1203.0,381.0,6.3236,302000.0,<1H OCEAN
-117.36,33.99,42.58757339252556,1178.0,238.0,804.0,283.0,2.9688,92900.0,INLAND
-118.24,33.99,50.347425886183494,448.0,104.0,504.0,96.0,1.875,98600.0,<1H OCEAN
-117.9,33.88,27.62744968365699,2696.0,428.0,947.0,356.0,9.0055,375400.0,<1H OCEAN
-117.76,34.11,29.08692748775001,4935.0,881.0,2874.0,938.0,3.9825,180500.0,INLAND
-118.17,33.74,32.93410953114735,2006.0,523.0,807.0,426.0,3.7838,500001.0,NEAR OCEAN
-122.32,37.56,33.22037719406755,2339.0,775.0,1283.0,654.0,3.162,415000.0,NEAR OCEAN
-118.47,34.01,49.825310564681764,2175.0,422.0,1019.0,448.0,4.793,470800.0,<1H OCEAN
-120.98,37.68,32.99871289655403,4006.0,692.0,1806.0,718.0,3.1848,112800.0,INLAND
-120.43,34.95,39.610999129011276,2020.0,331.0,692.0,310.0,3.6815,181800.0,<1H OCEAN
-117.92,33.63,26.75432967844258,1562.0,471.0,696.0,347.0,3.5161,236400.0,<1H OCEAN
-121.36,38.6,31.213102251387106,1275.0,213.0,530.0,245.0,3.875,133600.0,INLAND
-118.06,34.03,40.375396758657885,21.0,8.0,21.0,9.0,2.375,175000.0,<1H OCEAN
-119.16,36.31,2.1005876836367516,2946.0,664.0,1608.0,622.0,1.6829,80200.0,INLAND
-121.32,38.03,21.102689606788037,2474.0,497.0,1947.0,524.0,2.5742,98400.0,INLAND
-116.5,33.81,23.931479335850305,5032.0,1348.0,3086.0,1183.0,2.5399,94800.0,INLAND
-118.42,34.32,36.37661894035192,3027.0,697.0,1970.0,590.0,4.3409,156000.0,<1H OCEAN
-118.36,34.1,51.726492133838974,1096.0,217.0,423.0,230.0,3.0179,500001.0,<1H OCEAN
-122.7,39.0,20.01947915776326,793.0,167.0,186.0,59.0,2.3125,162500.0,INLAND
-120.04,36.93,13.38534177964672,3606.0,738.0,2074.0,644.0,2.6941,63300.0,INLAND
-118.31,33.88,18.93102368397748,1490.0,497.0,686.0,400.0,2.3812,237500.0,<1H OCEAN
-122.32,38.35,22.437907983797995,3494.0,469.0,1673.0,541.0,5.5718,185200.0,INLAND
-121.52,38.53,34.59237333538484,3089.0,571.0,1366.0,561.0,4.2885,160300.0,INLAND
-121.2,38.67,24.877190113125284,1546.0,308.0,773.0,299.0,2.9803,115400.0,INLAND
-122.47,37.78,52.0,2388.0,457.0,1078.0,494.0,3.5221,443300.0,NEAR BAY
-121.1,38.33,14.89015601909969,1357.0,299.0,695.0,224.0,4.1974,157800.0,INLAND
-117.97,34.1,33.12055860004706,1399.0,245.0,1285.0,276.0,4.0,160100.0,INLAND
-121.26,38.27,22.63741871723353,1314.0,210.0,712.0,219.0,4.4125,144600.0,INLAND
-122.3,41.32,20.327280831035836,2300.0,537.0,1151.0,488.0,2.1571,81500.0,INLAND
-121.95,36.61,33.22845179894691,1736.0,228.0,497.0,170.0,6.3835,407800.0,NEAR OCEAN
-119.69,36.81,16.507298471038315,2892.0,537.0,1634.0,501.0,4.4934,88000.0,INLAND
-118.35,33.96,16.045918742561227,2714.0,1099.0,1549.0,853.0,1.2094,157500.0,<1H OCEAN
-121.71,36.78,20.25155757037451,2371.0,300.0,944.0,332.0,5.9175,240200.0,<1H OCEAN
-117.9,34.13,39.05691498131448,1640.0,417.0,1312.0,358.0,2.6292,136100.0,<1H OCEAN
-122.45,37.71,49.578753957347345,1658.0,301.0,1086.0,326.0,3.8583,261600.0,NEAR OCEAN
-118.41,34.19,34.677184747063485,1169.0,285.0,612.0,247.0,4.1429,200000.0,<1H OCEAN
-122.07,37.66,28.28812561516029,2280.0,673.0,1255.0,587.0,2.6719,161200.0,NEAR BAY
-121.89,37.31,51.84115424772346,1994.0,458.0,1014.0,389.0,4.3882,223600.0,<1H OCEAN
-117.65,34.04,21.142989752326166,3393.0,,2039.0,611.0,3.9336,151000.0,INLAND
-118.41,34.17,30.345944502279472,2027.0,412.0,879.0,402.0,4.692,330900.0,<1H OCEAN
-121.24,38.79,21.961939986867065,2615.0,458.0,1063.0,428.0,3.7904,173200.0,INLAND
-116.99,33.75,21.851738986934436,9601.0,2920.0,4002.0,2106.0,1.4366,77000.0,INLAND
-119.73,36.62,41.75493792283483,2080.0,416.0,1026.0,333.0,3.5781,92800.0,INLAND
-122.24,37.76,52.0,2646.0,531.0,1128.0,522.0,3.0718,266700.0,NEAR BAY
-117.89,33.62,29.555393061669616,1016.0,232.0,465.0,236.0,3.0625,93800.0,<1H OCEAN
-122.47,37.76,51.36207035601072,2465.0,475.0,1170.0,498.0,4.0793,306700.0,NEAR BAY
-117.13,32.74,51.544360964358276,1512.0,397.0,651.0,321.0,3.6852,185300.0,NEAR OCEAN
-121.91,37.93,13.068364994267801,1610.0,212.0,703.0,217.0,8.7059,329400.0,INLAND
-117.16,32.91,9.812362060446182,1619.0,298.0,1063.0,296.0,6.0891,214600.0,<1H OCEAN
-118.38,34.07,20.800785267572422,3653.0,1054.0,1510.0,890.0,3.5573,500001.0,<1H OCEAN
-116.86,33.05,15.148857484399475,9044.0,1590.0,5030.0,1596.0,3.6348,164500.0,<1H OCEAN
-121.3,38.72,22.189688638277744,2514.0,590.0,1166.0,503.0,2.2813,131900.0,INLAND
-116.94,33.77,20.80414408761952,7240.0,1584.0,2708.0,1240.0,2.4145,137600.0,INLAND
-116.58,32.69,18.53436510913088,4085.0,1051.0,2133.0,718.0,2.919,116500.0,INLAND
-122.01,37.56,9.250294913354615,3028.0,935.0,1531.0,736.0,4.4259,158000.0,NEAR BAY
-117.1,32.76,29.559948751489983,987.0,250.0,619.0,250.0,2.9286,151800.0,NEAR OCEAN
-118.01,34.1,32.6794966732764,2120.0,464.0,1375.0,405.0,3.4609,166300.0,INLAND
-117.69,33.47,22.372413876958326,3499.0,864.0,1480.0,634.0,3.86,300000.0,<1H OCEAN
-121.42,38.64,43.25229860400152,1728.0,439.0,1042.0,349.0,1.6033,58500.0,INLAND
-122.18,37.74,41.46958931555601,504.0,132.0,323.0,109.0,1.8438,90500.0,NEAR BAY
-116.49,33.8,18.68994959140843,8789.0,2279.0,1274.0,688.0,3.7396,148900.0,INLAND
-117.9,33.72,40.22510197126827,443.0,101.0,577.0,115.0,3.6875,137500.0,<1H OCEAN
-118.11,33.98,43.47148792836566,446.0,128.0,410.0,117.0,3.3942,147200.0,<1H OCEAN
-122.4,37.72,41.49306359040476,1975.0,481.0,1528.0,424.0,3.8625,218300.0,NEAR BAY
-120.4,34.86,9.18542950122379,1633.0,426.0,504.0,327.0,2.0508,275000.0,<1H OCEAN
-122.45,37.72,48.52617968348936,982.0,226.0,653.0,171.0,4.2167,231900.0,NEAR BAY
-115.56,32.79,18.9136936566156,2372.0,787.0,2283.0,767.0,1.1707,62500.0,INLAND
-118.16,34.11,44.8884285416159,1091.0,252.0,632.0,234.0,3.7235,263600.0,<1H OCEAN
-116.98,32.73,12.19841926578881,952.0,126.0,530.0,143.0,5.0864,175300.0,<1H OCEAN
-121.87,37.42,21.83811855719,12128.0,2467.0,6810.0,2040.0,6.4419,264500.0,<1H OCEAN
-121.24,37.95,35.73443684683381,361.0,68.0,169.0,62.0,3.7734,63800.0,INLAND
-121.66,39.15,24.339414453749868,2144.0,375.0,1200.0,370.0,3.4426,102400.0,INLAND
-121.41,38.52,22.487364369367235,3087.0,639.0,2529.0,708.0,1.8689,66800.0,INLAND
-116.98,33.26,15.799776175485889,5898.0,1054.0,3129.0,945.0,4.7647,254100.0,<1H OCEAN
-118.16,33.85,33.80157081458358,2668.0,581.0,1315.0,478.0,4.0714,215600.0,<1H OCEAN
-117.2,34.04,22.61430671867247,1587.0,274.0,676.0,234.0,6.0715,173400.0,INLAND
-118.03,33.86,23.642885487883397,1795.0,298.0,1014.0,322.0,4.535,289300.0,<1H OCEAN
-122.5,37.75,46.27659264338126,1819.0,,1137.0,354.0,3.4919,271800.0,NEAR OCEAN
-122.64,38.23,51.35287336727125,1075.0,212.0,519.0,210.0,3.0769,230900.0,<1H OCEAN
-121.0,37.25,33.05885417308752,1923.0,323.0,806.0,349.0,3.1738,97600.0,INLAND
-121.3,39.0,20.021801137157155,3155.0,575.0,1630.0,540.0,4.0282,126400.0,INLAND
-121.29,38.15,29.85771757920918,4183.0,660.0,1886.0,628.0,4.8787,175300.0,INLAND
-121.7,36.48,21.549271774127902,2150.0,470.0,1052.0,428.0,3.5039,288400.0,<1H OCEAN
-120.24,38.01,9.024922925607452,1214.0,217.0,633.0,199.0,3.125,148600.0,INLAND
-122.54,37.98,52.0,1758.0,315.0,607.0,264.0,5.5083,371900.0,NEAR BAY
-122.48,37.78,49.1109972282112,3371.0,679.0,1738.0,753.0,3.1653,335300.0,NEAR BAY
-117.24,34.15,20.6052170945145,3847.0,523.0,1621.0,630.0,4.6111,128400.0,INLAND
-121.31,38.97,21.66746485581252,1210.0,254.0,726.0,222.0,2.7083,82100.0,INLAND
-118.05,34.11,43.044153111396746,3677.0,691.0,1779.0,622.0,5.1509,426500.0,INLAND
-118.21,34.08,31.13696660715629,2574.0,973.0,3163.0,802.0,1.9495,173200.0,<1H OCEAN
-118.31,33.93,41.08721685984746,1834.0,334.0,997.0,295.0,4.9464,150300.0,<1H OCEAN
-118.01,33.96,35.32354350632979,1805.0,258.0,882.0,308.0,5.3054,273500.0,<1H OCEAN
-122.33,37.57,34.39806255079149,3085.0,936.0,1453.0,896.0,3.4333,290000.0,NEAR OCEAN
-117.37,33.19,21.551595950947465,975.0,329.0,650.0,286.0,1.9562,192500.0,NEAR OCEAN
-117.36,34.0,24.047411796520045,4592.0,831.0,2769.0,838.0,3.3622,105100.0,INLAND
-118.21,34.12,52.0,1590.0,309.0,1127.0,321.0,3.4625,173900.0,<1H OCEAN
-118.23,33.9,31.655953532029624,2462.0,612.0,2334.0,502.0,1.641,96800.0,<1H OCEAN
-120.42,34.87,19.118953729805053,2505.0,464.0,1162.0,382.0,4.8359,195700.0,<1H OCEAN
-120.94,39.05,13.516530345253205,3758.0,767.0,1744.0,661.0,3.1972,151500.0,INLAND
-122.01,37.58,20.775456649821834,4313.0,821.0,2629.0,721.0,5.7579,231800.0,NEAR BAY
-122.44,37.73,47.07836251349288,2381.0,569.0,1485.0,447.0,4.3898,270000.0,NEAR BAY
-117.06,32.55,1.1363006544866963,3223.0,1058.0,3284.0,854.0,1.4384,108800.0,NEAR OCEAN
-118.2,33.77,51.508331362776275,1375.0,480.0,1089.0,317.0,2.2344,200000.0,NEAR OCEAN
-117.66,34.09,33.27675201504167,1151.0,241.0,593.0,188.0,3.6667,166300.0,INLAND
-118.13,34.02,37.385476252669584,984.0,236.0,1024.0,284.0,2.125,153500.0,<1H OCEAN
-122.69,38.35,14.512291476594338,1689.0,295.0,921.0,270.0,4.4444,191800.0,<1H OCEAN
-121.36,38.01,15.685508352898228,2178.0,718.0,1192.0,579.0,2.3339,87100.0,INLAND
-118.39,33.84,13.738484158202823,2472.0,589.0,965.0,529.0,5.137,348600.0,<1H OCEAN
-117.18,32.82,25.475600743210165,1756.0,325.0,722.0,312.0,4.5625,162300.0,NEAR OCEAN
-121.26,37.93,30.83446071414317,2109.0,596.0,2248.0,588.0,1.4583,53000.0,INLAND
-122.05,37.38,29.99478259493806,2424.0,626.0,1367.0,507.0,4.072,364200.0,<1H OCEAN
-117.7,35.64,8.931517787540317,2683.0,476.0,1154.0,399.0,5.8625,109400.0,INLAND
-119.53,34.4,12.637426239665013,1671.0,382.0,1079.0,365.0,3.1389,248700.0,<1H OCEAN
-120.5,37.37,25.127591425839263,8606.0,1953.0,5303.0,1644.0,2.4012,79700.0,INLAND
-121.76,37.67,5.086567597179558,3023.0,507.0,1225.0,468.0,6.3705,350000.0,INLAND
-118.37,34.07,52.0,2195.0,397.0,884.0,432.0,5.24,486400.0,<1H OCEAN
-118.37,34.22,12.564435182613602,1787.0,456.0,1671.0,448.0,3.5521,151500.0,<1H OCEAN
-117.23,33.19,26.19249578347979,2554.0,457.0,1147.0,422.0,3.6346,192500.0,<1H OCEAN
-122.49,37.76,50.290557507450146,1637.0,302.0,729.0,281.0,4.3281,323100.0,NEAR BAY
-118.36,33.99,35.774873797263744,3702.0,694.0,1449.0,614.0,5.3194,313700.0,<1H OCEAN
-117.87,33.64,21.47220347657576,3521.0,526.0,1336.0,451.0,10.2849,500001.0,<1H OCEAN
-119.64,36.33,36.52888147638795,3095.0,940.0,1852.0,721.0,1.4524,51700.0,INLAND
-122.08,40.09,18.325797021805233,2611.0,547.0,1185.0,483.0,2.3657,94000.0,INLAND
-121.51,38.54,41.31255401879663,2815.0,436.0,1075.0,471.0,3.9792,164800.0,INLAND
-118.14,34.04,46.029579702490985,1949.0,557.0,1216.0,457.0,3.3214,209300.0,<1H OCEAN
-122.26,38.13,27.79537294185205,3072.0,927.0,1375.0,705.0,1.6368,91200.0,NEAR BAY
-120.9,37.66,21.955701507713773,3377.0,731.0,2426.0,663.0,2.9783,82500.0,INLAND
-117.8,33.74,27.679709971707958,3569.0,545.0,1540.0,537.0,5.2998,247200.0,<1H OCEAN
-118.31,34.06,31.145863756764484,2470.0,1285.0,2326.0,1055.0,1.9038,325000.0,<1H OCEAN
-118.24,33.96,36.70362445190766,1602.0,342.0,1553.0,342.0,2.0655,93400.0,<1H OCEAN
-123.32,40.43,21.223593570025614,661.0,157.0,131.0,57.0,0.4999,56700.0,INLAND
-118.13,33.91,37.62222245555291,1967.0,324.0,910.0,306.0,4.4948,190600.0,<1H OCEAN
-121.96,37.27,20.85971970873912,6114.0,1060.0,2983.0,1163.0,5.2533,269100.0,<1H OCEAN
-121.3,38.75,43.35327112589896,3903.0,768.0,2313.0,804.0,2.655,86300.0,INLAND
-122.41,37.72,37.60755916567178,1650.0,382.0,904.0,295.0,4.0583,236200.0,NEAR BAY
-118.33,34.19,44.19866125643154,1505.0,390.0,799.0,319.0,3.138,217000.0,<1H OCEAN
-122.01,37.18,44.6372771879639,3852.0,774.0,1534.0,567.0,5.8596,318700.0,<1H OCEAN
-122.44,37.76,52.0,1968.0,471.0,784.0,430.0,3.3702,370000.0,NEAR BAY
-118.37,33.92,40.312581738695116,928.0,178.0,521.0,185.0,5.5255,242700.0,<1H OCEAN
-117.12,32.76,31.52700033755017,1605.0,591.0,936.0,460.0,2.5991,147500.0,NEAR OCEAN
-117.74,34.08,35.27349157986596,1613.0,370.0,911.0,293.0,3.4398,134300.0,INLAND
-118.98,37.64,15.345525374627424,3769.0,1097.0,1160.0,453.0,3.05,188900.0,INLAND
-119.65,37.09,13.074484787998287,1280.0,292.0,707.0,267.0,3.55,106300.0,INLAND
-118.19,34.08,36.42693449953182,1241.0,291.0,1055.0,263.0,2.3409,115500.0,<1H OCEAN
-117.18,33.16,13.529238095626688,5923.0,1324.0,3943.0,1006.0,3.1793,159900.0,<1H OCEAN
-118.11,33.88,19.182308035880816,3203.0,752.0,1761.0,667.0,4.0911,239700.0,<1H OCEAN
-118.32,34.09,29.403518403329013,563.0,169.0,626.0,185.0,2.0341,250000.0,<1H OCEAN
-117.98,34.53,20.399639243088195,2815.0,634.0,1492.0,491.0,4.0945,135700.0,INLAND
-120.48,37.34,4.337438509955048,6146.0,937.0,2821.0,987.0,4.67,127600.0,INLAND
-117.62,34.09,29.12771093080442,3271.0,616.0,2259.0,566.0,4.0139,132000.0,INLAND
-118.12,33.97,35.74206604460087,708.0,134.0,471.0,153.0,3.2,197400.0,<1H OCEAN
-117.25,33.21,13.505734636695708,1203.0,260.0,1035.0,293.0,2.6339,117000.0,<1H OCEAN
-121.62,39.15,22.83589317801563,1984.0,659.0,1043.0,452.0,1.9375,65300.0,INLAND
-122.25,37.81,52.0,1758.0,560.0,686.0,422.0,3.1691,259400.0,NEAR BAY
-122.42,37.8,50.646200748408525,2657.0,840.0,1014.0,685.0,4.038,500001.0,NEAR BAY
-118.48,34.47,31.267490046117103,84.0,15.0,29.0,17.0,3.375,187500.0,<1H OCEAN
-120.35,37.86,31.935261207468386,287.0,69.0,118.0,50.0,2.3056,162500.0,INLAND
-121.91,37.28,35.23824360845687,5650.0,856.0,2098.0,813.0,6.4285,337300.0,<1H OCEAN
-122.23,37.82,50.59972327059804,1611.0,206.0,556.0,179.0,8.7477,500001.0,NEAR BAY
-122.41,37.66,38.80533812822524,694.0,198.0,658.0,225.0,4.6103,237500.0,NEAR OCEAN
-118.43,34.18,27.41814656443612,2417.0,595.0,1102.0,507.0,3.8906,282200.0,<1H OCEAN
-118.19,33.78,27.214551893893983,1648.0,572.0,898.0,457.0,1.5844,162500.0,NEAR OCEAN
-119.64,37.31,20.88705940963822,2654.0,543.0,1267.0,489.0,2.8393,104400.0,INLAND
-117.32,33.15,15.33345432840003,13245.0,2284.0,5495.0,2060.0,5.4904,262100.0,NEAR OCEAN
-122.33,37.39,52.0,573.0,119.0,232.0,92.0,6.2263,500001.0,NEAR OCEAN
-117.93,33.62,44.261607260202986,2204.0,510.0,807.0,410.0,7.0516,500001.0,<1H OCEAN
-121.92,37.3,33.186697690299006,1335.0,352.0,635.0,296.0,3.6053,345800.0,<1H OCEAN
-116.75,32.85,12.171077806781199,4863.0,966.0,2266.0,769.0,4.2321,217400.0,<1H OCEAN
-121.2,37.97,34.31392927518904,440.0,82.0,270.0,97.0,6.0582,157700.0,INLAND
-122.01,36.91,23.222014001241234,691.0,217.0,324.0,167.0,3.1312,388500.0,NEAR OCEAN
-118.13,33.79,36.01917450231522,2937.0,482.0,1132.0,528.0,4.6133,500001.0,NEAR OCEAN
-121.54,39.5,39.07529354916733,1438.0,332.0,779.0,275.0,1.3289,39400.0,INLAND
-117.21,34.14,15.876418925267743,1613.0,209.0,811.0,267.0,5.2591,140700.0,INLAND
-117.15,34.06,27.057185520806257,3670.0,602.0,1815.0,634.0,4.0658,127400.0,INLAND
-117.29,33.2,22.16591888855873,2150.0,519.0,1428.0,407.0,2.4754,157300.0,NEAR OCEAN
-121.98,38.34,21.47800035930824,3876.0,797.0,2386.0,867.0,2.5938,129500.0,INLAND
-118.39,34.08,50.02873865686738,1244.0,301.0,444.0,282.0,3.5114,430800.0,<1H OCEAN
-120.67,35.29,49.06954265876746,2236.0,456.0,1036.0,437.0,3.0833,219300.0,NEAR OCEAN
-118.09,33.92,29.74997546537411,879.0,187.0,547.0,169.0,5.3146,168600.0,<1H OCEAN
-117.88,33.83,19.15227961947327,3522.0,513.0,1706.0,524.0,6.4685,241200.0,<1H OCEAN
-117.98,34.05,37.96486967651686,2342.0,396.0,2176.0,416.0,3.7454,156900.0,<1H OCEAN
-121.49,38.5,28.104184279854206,1715.0,296.0,842.0,263.0,3.0313,87900.0,INLAND
-121.85,36.59,46.1621211182219,891.0,251.0,525.0,212.0,3.3156,186300.0,<1H OCEAN
-118.2,33.81,45.54374085609544,1388.0,316.0,742.0,241.0,4.6458,212100.0,NEAR OCEAN
-117.88,34.14,30.60651148009601,1764.0,408.0,924.0,329.0,3.875,186700.0,INLAND
-118.38,34.21,49.98593927764637,715.0,165.0,730.0,158.0,3.8,169500.0,<1H OCEAN
-117.8,34.1,12.528009619259974,5153.0,1071.0,2949.0,1083.0,3.5603,174600.0,INLAND
-122.06,37.88,37.395692781880456,4781.0,843.0,1879.0,714.0,6.5378,340900.0,NEAR BAY
-117.99,34.14,25.503094605159177,2346.0,,1988.0,474.0,2.5625,153000.0,INLAND
-117.58,33.6,9.882733352947053,5348.0,635.0,1862.0,555.0,11.0567,495400.0,<1H OCEAN
-118.3,34.05,43.99116944747778,1386.0,398.0,1845.0,485.0,2.1414,157700.0,<1H OCEAN
-118.32,34.07,48.167814271940735,2980.0,435.0,967.0,359.0,11.2185,500001.0,<1H OCEAN
-118.13,33.94,37.42984625481762,522.0,161.0,373.0,139.0,3.5481,265000.0,<1H OCEAN
-121.2,37.6,34.52381582480807,2110.0,407.0,1301.0,345.0,2.3173,86500.0,INLAND
-122.09,37.39,33.81523909394497,1722.0,570.0,1057.0,517.0,3.725,261300.0,NEAR BAY
-122.2,37.47,32.674712312744695,1053.0,278.0,939.0,267.0,3.1989,320800.0,NEAR BAY
-122.14,37.88,32.82599029220403,6986.0,1061.0,2865.0,1124.0,6.2275,394400.0,NEAR BAY
-118.3,34.19,52.0,1704.0,306.0,746.0,262.0,4.7986,326100.0,<1H OCEAN
-118.2,34.13,48.73234276643146,2929.0,565.0,1931.0,574.0,3.3438,173600.0,<1H OCEAN
-121.04,37.68,33.536674931514824,1909.0,465.0,1140.0,380.0,2.3783,81400.0,INLAND
-122.79,38.5,14.704496366985058,4839.0,866.0,2755.0,841.0,3.75,248300.0,<1H OCEAN
-117.97,34.07,24.958331701977695,1438.0,368.0,1325.0,335.0,2.7802,162500.0,<1H OCEAN
-122.41,37.8,52.0,1394.0,350.0,1700.0,400.0,2.75,168800.0,NEAR BAY
-121.44,38.61,47.733235001785296,1404.0,270.0,765.0,330.0,1.8792,63300.0,INLAND
-122.37,37.95,29.88804181230628,1298.0,415.0,716.0,268.0,0.9797,76400.0,NEAR BAY
-120.86,37.69,1.0,6660.0,1320.0,3012.0,1087.0,3.0809,143600.0,INLAND
-114.59,34.83,48.74776544680586,812.0,,375.0,158.0,1.7083,48500.0,INLAND
-118.5,34.03,38.47526880106591,6365.0,1979.0,2767.0,1698.0,3.6451,383300.0,<1H OCEAN
-117.93,34.03,41.95314206225896,2160.0,458.0,1694.0,403.0,3.8581,163100.0,<1H OCEAN
-117.98,33.75,37.40154616088923,1264.0,260.0,783.0,273.0,3.3438,199600.0,<1H OCEAN
-122.31,37.56,44.68000100803751,1351.0,344.0,701.0,297.0,3.32,292900.0,NEAR OCEAN
-118.37,33.88,18.766809481398937,966.0,193.0,417.0,158.0,5.5335,342600.0,<1H OCEAN
-122.6,38.0,21.099952924091056,2198.0,441.0,1100.0,449.0,4.1098,246600.0,<1H OCEAN
-121.9,39.59,26.07012466803328,1465.0,262.0,745.0,250.0,3.0625,93800.0,INLAND
-121.1,35.6,16.65895891483427,3389.0,658.0,1309.0,520.0,3.2112,204500.0,NEAR OCEAN
-118.08,33.92,44.620249782357305,1335.0,,1011.0,269.0,3.6908,157500.0,<1H OCEAN
-121.46,38.65,15.45460364087647,3167.0,652.0,1787.0,533.0,3.8125,92600.0,INLAND
-118.27,33.98,39.53924351984347,2062.0,564.0,1933.0,570.0,1.3801,97000.0,<1H OCEAN
-118.6,34.16,35.97340304521054,3441.0,571.0,1283.0,544.0,4.1656,313100.0,<1H OCEAN
-121.91,37.33,52.0,2562.0,374.0,973.0,398.0,4.8854,330600.0,<1H OCEAN
-117.6,33.45,5.729104989896758,2369.0,602.0,996.0,435.0,5.4031,243800.0,NEAR OCEAN
-117.69,35.65,10.45234278833521,1131.0,315.0,520.0,232.0,4.0167,87500.0,INLAND
-121.86,37.38,21.14947323465342,2052.0,493.0,1380.0,409.0,5.8686,181100.0,<1H OCEAN
-121.32,38.01,42.99097060968998,391.0,85.0,171.0,79.0,2.7045,102800.0,INLAND
-117.17,32.83,22.94394954242999,3541.0,489.0,1591.0,530.0,5.3538,212500.0,NEAR OCEAN
-120.25,37.93,12.41754110257648,493.0,89.0,196.0,68.0,3.375,134100.0,INLAND
-118.41,34.07,52.0,3562.0,428.0,1163.0,361.0,15.0001,500001.0,<1H OCEAN
-122.41,37.66,37.73721376097313,2155.0,446.0,1255.0,428.0,3.8438,250700.0,NEAR OCEAN
-120.45,34.96,33.126952924056646,1949.0,449.0,1575.0,377.0,2.875,121400.0,<1H OCEAN
-117.08,32.63,28.168332671235323,2080.0,441.0,1266.0,434.0,2.2788,146300.0,NEAR OCEAN
-118.3,33.95,28.211114628877734,1774.0,411.0,1622.0,402.0,2.2031,96900.0,<1H OCEAN
-119.34,36.3,16.023419151192485,2394.0,435.0,1177.0,389.0,2.6875,74400.0,INLAND
-117.05,32.57,22.261613317658718,2857.0,522.0,2412.0,496.0,4.7337,127600.0,NEAR OCEAN
-118.77,34.26,33.90221966702639,3038.0,520.0,1825.0,468.0,5.6385,196900.0,<1H OCEAN
-117.92,34.59,3.285066699266823,681.0,156.0,485.0,104.0,2.7396,125600.0,INLAND
-117.21,32.87,9.86784313149363,1428.0,304.0,528.0,269.0,4.1429,254400.0,NEAR OCEAN
-121.27,37.82,25.19451670460745,1170.0,213.0,830.0,216.0,2.6458,127500.0,INLAND
-122.28,37.89,48.920396967315064,2616.0,517.0,1085.0,487.0,4.125,270900.0,NEAR BAY
-120.65,35.27,50.69485004891022,2254.0,621.0,1237.0,590.0,2.6208,227100.0,NEAR OCEAN
-118.39,33.71,23.130188807173244,1193.0,287.0,475.0,228.0,7.5594,500001.0,NEAR OCEAN
-119.18,34.28,18.79759601150783,4526.0,676.0,2088.0,655.0,5.6885,268200.0,NEAR OCEAN
-122.1,38.24,8.44139726966686,7367.0,1204.0,3193.0,983.0,5.3102,195000.0,NEAR BAY
-117.9,34.1,42.77409360743346,2739.0,498.0,1481.0,483.0,4.5655,176600.0,<1H OCEAN
-118.18,34.04,39.00808420836641,1807.0,771.0,2118.0,669.0,1.55,129000.0,<1H OCEAN
-117.15,32.8,18.766213221839273,2395.0,511.0,2284.0,488.0,3.7292,146300.0,NEAR OCEAN
-117.94,33.66,19.595194033360748,2095.0,395.0,963.0,411.0,5.5,224100.0,<1H OCEAN
-118.19,34.87,1.9188018190380411,2103.0,427.0,923.0,338.0,5.0553,111100.0,INLAND
-118.17,33.98,27.76375286262594,1236.0,298.0,1486.0,337.0,3.0938,155400.0,<1H OCEAN
